,cve_id,user,project,repository,description,label
166,CVE-2017-2661,ClusterLabs,pcs,https://github.com/ClusterLabs/pcs,ClusterLabs pcs before version 0.9.157 is vulnerable to a cross-site scripting vulnerability due to improper validation of Node name field when creating new cluster or adding existing cluster.,pcs
774,CVE-2017-2809,tomoh1r,ansible-vault,https://github.com/tomoh1r/ansible-vault,An exploitable vulnerability exists in the yaml loading functionality of ansible-vault before 1.0.5. A specially crafted vault can execute arbitrary python commands resulting in command execution. An attacker can insert python into the vault to trigger this vulnerability.,ansible-vault
167,CVE-2017-3204,golang,crypto,https://github.com/golang/crypto,"The Go SSH library (x/crypto/ssh) by default does not verify host keys, facilitating man-in-the-middle attacks. Default behavior changed in commit e4e2799 to require explicitly registering a hostkey verification mechanism.",crypto
1793,CVE-2017-3730,openssl,openssl,https://github.com/openssl/openssl,"In OpenSSL 1.1.0 before 1.1.0d, if a malicious server supplies bad parameters for a DHE or ECDHE key exchange then this can result in the client attempting to dereference a NULL pointer leading to a client crash. This could be exploited in a Denial of Service attack.",OpenSSL
1995,CVE-2017-3731,openssl,openssl,https://github.com/openssl/openssl,"If an SSL/TLS server or client is running on a 32-bit host, and a specific cipher is being used, then a truncated packet can cause that server or client to perform an out-of-bounds read, usually resulting in a crash. For OpenSSL 1.1.0, the crash can be triggered when using CHACHA20/POLY1305; users should upgrade to 1.1.0d. For Openssl 1.0.2, the crash can be triggered when using RC4-MD5; users who have not disabled that algorithm should update to 1.0.2k.",OpenSSL
191,CVE-2017-3732,openssl,openssl,https://github.com/openssl/openssl,There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL 1.0.2 before 1.0.2k and 1.1.0 before 1.1.0d. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. For example this can occur by default in OpenSSL DHE based SSL/TLS ciphersuites. Note: This issue is very similar to CVE-2015-3193 but must be treated as a separate problem.,OpenSSL
1628,CVE-2017-3733,openssl,openssl,https://github.com/openssl/openssl,During a renegotiation handshake if the Encrypt-Then-Mac extension is negotiated where it was not in the original handshake (or vice-versa) then this can cause OpenSSL 1.1.0 before 1.1.0e to crash (dependent on ciphersuite). Both clients and servers are affected.,OpenSSL
668,CVE-2017-3735,openssl,openssl,https://github.com/openssl/openssl,"While parsing an IPAddressFamily extension in an X.509 certificate, it is possible to do a one-byte overread. This would result in an incorrect text display of the certificate. This bug has been present since 2006 and is present in all versions of OpenSSL before 1.0.2m and 1.1.0g.",OpenSSL
524,CVE-2017-3736,openssl,openssl,https://github.com/openssl/openssl,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",OpenSSL
2752,CVE-2017-3737,openssl,openssl,https://github.com/openssl/openssl,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",OpenSSL
1637,CVE-2017-5206,netblue30,firejail,https://github.com/netblue30/firejail,"Firejail before 0.9.44.4, when running on a Linux kernel before 4.8, allows context-dependent attackers to bypass a seccomp-based sandbox protection mechanism via the --allow-debuggers argument.",Firejail
2949,CVE-2017-5207,netblue30,firejail,https://github.com/netblue30/firejail,"Firejail before 0.9.44.4, when running a bandwidth command, allows local users to gain root privileges via the --shell argument.",Firejail
2885,CVE-2017-5209,libimobiledevice,libplist,https://github.com/libimobiledevice/libplist,The base64decode function in base64.c in libimobiledevice libplist through 1.12 allows attackers to obtain sensitive information from process memory or cause a denial of service (buffer over-read) via split encoded Apple Property List data.,libplist
586,CVE-2017-5223,PHPMailer,PHPMailer,https://github.com/PHPMailer/PHPMailer,"An issue was discovered in PHPMailer before 5.2.22. PHPMailer's msgHTML method applies transformations to an HTML document to make it usable as an email message body. One of the transformations is to convert relative image URLs into attachments using a script-provided base directory. If no base directory is provided, it resolves to /, meaning that relative image URLs get treated as absolute local file paths and added as attachments. To form a remote vulnerability, the msgHTML method must be called, passed an unfiltered, user-supplied HTML document, and must not set a base directory.",PHPMailer
2700,CVE-2017-5225,vadz,libtiff,https://github.com/vadz/libtiff,LibTIFF version 4.0.7 is vulnerable to a heap buffer overflow in the tools/tiffcp resulting in DoS or code execution via a crafted BitsPerSample value.,LibTIFF
2590,CVE-2017-5226,projectatomic,bubblewrap,https://github.com/projectatomic/bubblewrap,"When executing a program via the bubblewrap sandbox, the nonpriv session can escape to the parent session by using the TIOCSTI ioctl to push characters into the terminal's input buffer, allowing an attacker to escape the sandbox.",bubblewrap
2919,CVE-2017-5345,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in inc/lib/Control/Ajax/tags-ajax.control.php in GeniXCMS 0.0.8 allows remote authenticated editors to execute arbitrary SQL commands via the term parameter to the default URI.,GeniXCMS
3011,CVE-2017-5346,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in inc/lib/Control/Backend/posts.control.php in GeniXCMS 0.0.8 allows remote authenticated administrators to execute arbitrary SQL commands via the id parameter to gxadmin/index.php.,GeniXCMS
3110,CVE-2017-5347,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in inc/mod/newsletter/options.php in GeniXCMS 0.0.8 allows remote authenticated administrators to execute arbitrary SQL commands via the recipient parameter to gxadmin/index.php.,GeniXCMS
1734,CVE-2017-5473,ntop,ntopng,https://github.com/ntop/ntopng,"Cross-site request forgery (CSRF) vulnerability in ntopng through 2.4 allows remote attackers to hijack the authentication of arbitrary users, as demonstrated by admin/add_user.lua, admin/change_user_prefs.lua, admin/delete_user.lua, and admin/password_reset.lua.",ntopng
2715,CVE-2017-5474,s9y,Serendipity,https://github.com/s9y/Serendipity,Open redirect vulnerability in comment.php in Serendipity through 2.0.5 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the HTTP Referer header.,Serendipity
1661,CVE-2017-5475,s9y,Serendipity,https://github.com/s9y/Serendipity,comment.php in Serendipity through 2.0.5 allows CSRF in deleting any comments.,Serendipity
1135,CVE-2017-5476,s9y,Serendipity,https://github.com/s9y/Serendipity,Serendipity through 2.0.5 allows CSRF for the installation of an event plugin or a sidebar plugin.,Serendipity
3450,CVE-2017-5480,b2evolution,b2evolution,https://github.com/b2evolution/b2evolution,Directory traversal vulnerability in inc/files/files.ctrl.php in b2evolution through 6.8.3 allows remote authenticated users to read or delete arbitrary files by leveraging back-office access to provide a .. (dot dot) in the fm_selected array parameter.,b2evolution
726,CVE-2017-5487,WordPress,WordPress,https://github.com/WordPress/WordPress,"wp-includes/rest-api/endpoints/class-wp-rest-users-controller.php in the REST API implementation in WordPress 4.7 before 4.7.1 does not properly restrict listings of post authors, which allows remote attackers to obtain sensitive information via a wp-json/wp/v2/users request.",WordPress
266,CVE-2017-5488,WordPress,WordPress,https://github.com/WordPress/WordPress,Multiple cross-site scripting (XSS) vulnerabilities in wp-admin/update-core.php in WordPress before 4.7.1 allow remote attackers to inject arbitrary web script or HTML via the (1) name or (2) version header of a plugin.,WordPress
1418,CVE-2017-5490,WordPress,WordPress,https://github.com/WordPress/WordPress,"Cross-site scripting (XSS) vulnerability in the theme-name fallback functionality in wp-includes/class-wp-theme.php in WordPress before 4.7.1 allows remote attackers to inject arbitrary web script or HTML via a crafted directory name of a theme, related to wp-admin/includes/class-theme-installer-skin.php.",WordPress
2716,CVE-2017-5491,WordPress,WordPress,https://github.com/WordPress/WordPress,wp-mail.php in WordPress before 4.7.1 might allow remote attackers to bypass intended posting restrictions via a spoofed mail server with the mail.example.com name.,WordPress
3390,CVE-2017-5492,WordPress,WordPress,https://github.com/WordPress/WordPress,"Cross-site request forgery (CSRF) vulnerability in the widget-editing accessibility-mode feature in WordPress before 4.7.1 allows remote attackers to hijack the authentication of unspecified victims for requests that perform a widgets-access action, related to wp-admin/includes/class-wp-screen.php and wp-admin/widgets.php.",WordPress
2130,CVE-2017-5493,WordPress,WordPress,https://github.com/WordPress/WordPress,"wp-includes/ms-functions.php in the Multisite WordPress API in WordPress before 4.7.1 does not properly choose random numbers for keys, which makes it easier for remote attackers to bypass intended access restrictions via a crafted (1) site signup or (2) user signup.",WordPress
1797,CVE-2017-5494,b2evolution,b2evolution,https://github.com/b2evolution/b2evolution,Multiple cross-site scripting (XSS) vulnerabilities in the file types table in b2evolution through 6.8.3 allow remote authenticated users to inject arbitrary web script or HTML via a .swf file in a (1) comment frame or (2) avatar frame.,b2evolution
1983,CVE-2017-5495,freerangerouting,frr,https://github.com/freerangerouting/frr,"All versions of Quagga, 0.93 through 1.1.0, are vulnerable to an unbounded memory allocation in the telnet 'vty' CLI, leading to a Denial-of-Service of Quagga daemons, or even the entire host. When Quagga daemons are configured with their telnet CLI enabled, anyone who can connect to the TCP ports can trigger this vulnerability, prior to authentication. Most distributions restrict the Quagga telnet interface to local access only by default. The Quagga telnet interface 'vty' input buffer grows automatically, without bound, so long as a newline is not entered. This allows an attacker to cause the Quagga daemon to allocate unbounded memory by sending very long strings without a newline. Eventually the daemon is terminated by the system, or the system itself runs out of memory. This is fixed in Quagga 1.1.1 and Free Range Routing (FRR) Protocol Suite 2017-01-10.",FRR
876,CVE-2017-5506,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,Double free vulnerability in magick/profile.c in ImageMagick allows remote attackers to have unspecified impact via a crafted file.,ImageMagick
517,CVE-2017-5507,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,Memory leak in coders/mpc.c in ImageMagick before 6.9.7-4 and 7.x before 7.0.4-4 allows remote attackers to cause a denial of service (memory consumption) via vectors involving a pixel cache.,ImageMagick
2017,CVE-2017-5508,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,Heap-based buffer overflow in the PushQuantumPixel function in ImageMagick before 6.9.7-3 and 7.x before 7.0.4-3 allows remote attackers to cause a denial of service (application crash) via a crafted TIFF file.,ImageMagick
1685,CVE-2017-5510,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"coders/psd.c in ImageMagick allows remote attackers to have unspecified impact via a crafted PSD file, which triggers an out-of-bounds write.",ImageMagick
560,CVE-2017-5511,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"coders/psd.c in ImageMagick allows remote attackers to have unspecified impact by leveraging an improper cast, which triggers a heap-based buffer overflow.",ImageMagick
1320,CVE-2017-5515,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,Cross-site scripting (XSS) vulnerability in the user prompt function in GeniXCMS through 0.0.8 allows remote authenticated users to inject arbitrary web script or HTML via tag names.,GeniXCMS
1879,CVE-2017-5516,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,Multiple cross-site scripting (XSS) vulnerabilities in the user forms in GeniXCMS through 0.0.8 allow remote attackers to inject arbitrary web script or HTML via crafted parameters.,GeniXCMS
350,CVE-2017-5517,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in author.control.php in GeniXCMS through 0.0.8 allows remote attackers to execute arbitrary SQL commands via the type parameter.,GeniXCMS
3305,CVE-2017-5518,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,"The media-file upload feature in GeniXCMS through 0.0.8 allows remote attackers to conduct SSRF attacks via a URL, as demonstrated by a URL with an intranet IP address.",GeniXCMS
3493,CVE-2017-5519,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in Posts.class.php in GeniXCMS through 0.0.8 allows remote attackers to execute arbitrary SQL commands via the id parameter.,GeniXCMS
817,CVE-2017-5537,WeblateOrg,weblate,https://github.com/WeblateOrg/weblate,"The password reset form in Weblate before 2.10.1 provides different error messages depending on whether the email address is associated with an account, which allows remote attackers to enumerate user accounts via a series of requests.",Weblate
3225,CVE-2017-5539,b2evolution,b2evolution,https://github.com/b2evolution/b2evolution,"The patch for directory traversal (CVE-2017-5480) in b2evolution version 6.8.4-stable has a bypass vulnerability. An attacker can use ..\/ to bypass the filter rule. Then, this attacker can exploit this vulnerability to delete or read any files on the server. It can also be used to determine whether a file exists.",b2evolution
1698,CVE-2017-5543,intelliants,subrion,https://github.com/intelliants/subrion,includes/classes/ia.core.users.php in Subrion CMS 4.0.5 allows remote attackers to conduct PHP Object Injection attacks via crafted serialized data in a salt cookie in a login request.,Subrion
2651,CVE-2017-5545,libimobiledevice,libplist,https://github.com/libimobiledevice/libplist,The main function in plistutil.c in libimobiledevice libplist through 1.12 allows attackers to obtain sensitive information from process memory or cause a denial of service (buffer over-read) via Apple Property List data that is too short.,libplist
1892,CVE-2017-5547,torvalds,linux,https://github.com/torvalds/linux,"drivers/hid/hid-corsair.c in the Linux kernel 4.9.x before 4.9.6 interacts incorrectly with the CONFIG_VMAP_STACK option, which allows local users to cause a denial of service (system crash or memory corruption) or possibly have unspecified other impact by leveraging use of more than one virtual page for a DMA scatterlist.",Linux
757,CVE-2017-5548,torvalds,linux,https://github.com/torvalds/linux,"drivers/net/ieee802154/atusb.c in the Linux kernel 4.9.x before 4.9.6 interacts incorrectly with the CONFIG_VMAP_STACK option, which allows local users to cause a denial of service (system crash or memory corruption) or possibly have unspecified other impact by leveraging use of more than one virtual page for a DMA scatterlist.",Linux
2036,CVE-2017-5549,torvalds,linux,https://github.com/torvalds/linux,"The klsi_105_get_line_state function in drivers/usb/serial/kl5kusb105.c in the Linux kernel before 4.9.5 places uninitialized heap-memory contents into a log entry upon a failure to read the line status, which allows local users to obtain sensitive information by reading the log.",Linux
786,CVE-2017-5550,torvalds,linux,https://github.com/torvalds/linux,Off-by-one error in the pipe_advance function in lib/iov_iter.c in the Linux kernel before 4.9.5 allows local users to obtain sensitive information from uninitialized heap-memory locations in opportunistic circumstances by reading from a pipe after an incorrect buffer-release decision.,Linux
3294,CVE-2017-5551,torvalds,linux,https://github.com/torvalds/linux,"The simple_set_acl function in fs/posix_acl.c in the Linux kernel before 4.9.6 preserves the setgid bit during a setxattr call involving a tmpfs filesystem, which allows local users to gain group privileges by leveraging the existence of a setgid program with restrictions on execute permissions.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-7097.",Linux
173,CVE-2017-5574,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in register.php in GeniXCMS before 1.0.0 allows unauthenticated users to execute arbitrary SQL commands via the activation parameter.,GeniXCMS
1068,CVE-2017-5575,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in inc/lib/Options.class.php in GeniXCMS before 1.0.0 allows remote attackers to execute arbitrary SQL commands via the modules parameter.,GeniXCMS
1185,CVE-2017-5576,torvalds,linux,https://github.com/torvalds/linux,Integer overflow in the vc4_get_bcl function in drivers/gpu/drm/vc4/vc4_gem.c in the VideoCore DRM driver in the Linux kernel before 4.9.7 allows local users to cause a denial of service or possibly have unspecified other impact via a crafted size value in a VC4_SUBMIT_CL ioctl call.,Linux
2060,CVE-2017-5577,torvalds,linux,https://github.com/torvalds/linux,"The vc4_get_bcl function in drivers/gpu/drm/vc4/vc4_gem.c in the VideoCore DRM driver in the Linux kernel before 4.9.7 does not set an errno value upon certain overflow detections, which allows local users to cause a denial of service (incorrect pointer dereference and OOPS) via inconsistent size values in a VC4_SUBMIT_CL ioctl call.",Linux
2756,CVE-2017-5589,ge0rg,yaxim,https://github.com/ge0rg/yaxim,"An incorrect implementation of ""XEP-0280: Message Carbons"" in multiple XMPP clients allows a remote attacker to impersonate any user, including contacts, in the vulnerable application's display. This allows for various kinds of social engineering attacks. This CVE is for yaxim and Bruno (0.8.6 - 0.8.8; Android).",yaxim
3301,CVE-2017-5591,poezio,slixmpp,https://github.com/poezio/slixmpp,"An incorrect implementation of ""XEP-0280: Message Carbons"" in multiple XMPP clients allows a remote attacker to impersonate any user, including contacts, in the vulnerable application's display. This allows for various kinds of social engineering attacks. This CVE is for SleekXMPP up to 1.3.1 and Slixmpp all versions up to 1.2.3, as bundled in poezio (0.8 - 0.10) and other products.",Slixmpp
349,CVE-2017-5594,pagekit,pagekit,https://github.com/pagekit/pagekit,"An issue was discovered in Pagekit CMS before 1.0.11. In this vulnerability the remote attacker is able to reset the registered user's password, when the debug toolbar is enabled. The password is successfully recovered using this exploit. The SecureLayer7 ID is SL7_PGKT_01.",Pagekit
1860,CVE-2017-5595,ZoneMinder,ZoneMinder,https://github.com/ZoneMinder/ZoneMinder,"A file disclosure and inclusion vulnerability exists in web/views/file.php in ZoneMinder 1.x through v1.30.0 because of unfiltered user-input being passed to readfile(), which allows an authenticated attacker to read local system files (e.g., /etc/passwd) in the context of the web server user (www-data). The attack vector is a .. (dot dot) in the path parameter within a zm/index.php?view=file&path= request.",ZoneMinder
425,CVE-2017-5601,libarchive,libarchive,https://github.com/libarchive/libarchive,An error in the lha_read_file_header_1() function (archive_read_support_format_lha.c) in libarchive 3.2.2 allows remote attackers to trigger an out-of-bounds read memory access and subsequently cause a crash via a specially crafted archive.,libarchive
604,CVE-2017-5602,jappix,jappix,https://github.com/jappix/jappix,"An incorrect implementation of ""XEP-0280: Message Carbons"" in multiple XMPP clients allows a remote attacker to impersonate any user, including contacts, in the vulnerable application's display. This allows for various kinds of social engineering attacks. This CVE is for jappix 1.0.0 to 1.1.6.",jappix
2872,CVE-2017-5603,jitsi,jitsi,https://github.com/jitsi/jitsi,"An incorrect implementation of ""XEP-0280: Message Carbons"" in multiple XMPP clients allows a remote attacker to impersonate any user, including contacts, in the vulnerable application's display. This allows for various kinds of social engineering attacks. This CVE is for Jitsi 2.5.5061 - 2.9.5544.",Jitsi
643,CVE-2017-5609,s9y,Serendipity,https://github.com/s9y/Serendipity,SQL injection vulnerability in include/functions_entries.inc.php in Serendipity 2.0.5 allows remote authenticated users to execute arbitrary SQL commands via the cat parameter.,Serendipity
718,CVE-2017-5610,WordPress,WordPress,https://github.com/WordPress/WordPress,"wp-admin/includes/class-wp-press-this.php in Press This in WordPress before 4.7.2 does not properly restrict visibility of a taxonomy-assignment user interface, which allows remote attackers to bypass intended access restrictions by reading terms.",WordPress
1211,CVE-2017-5611,WordPress,WordPress,https://github.com/WordPress/WordPress,SQL injection vulnerability in wp-includes/class-wp-query.php in WP_Query in WordPress before 4.7.2 allows remote attackers to execute arbitrary SQL commands by leveraging the presence of an affected plugin or theme that mishandles a crafted post type name.,WordPress
3469,CVE-2017-5612,WordPress,WordPress,https://github.com/WordPress/WordPress,Cross-site scripting (XSS) vulnerability in wp-admin/includes/class-wp-posts-list-table.php in the posts list table in WordPress before 4.7.2 allows remote attackers to inject arbitrary web script or HTML via a crafted excerpt.,WordPress
768,CVE-2017-5617,blackears,svgSalamander,https://github.com/blackears/svgSalamander,"The SVG Salamander (aka svgSalamander) library, when used in a web application, allows remote attackers to conduct server-side request forgery (SSRF) attacks via an xlink:href attribute in an SVG file.",svgSalamander
1428,CVE-2017-5668,bitlbee,bitlbee,https://github.com/bitlbee/bitlbee,bitlbee-libpurple before 3.5.1 allows remote attackers to cause a denial of service (NULL pointer dereference and crash) and possibly execute arbitrary code via a file transfer request for a contact that is not in the contact list.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-10189.,bitlbee
568,CVE-2017-5669,torvalds,linux,https://github.com/torvalds/linux,"The do_shmat function in ipc/shm.c in the Linux kernel through 4.9.12 does not restrict the address calculated by a certain rounding operation, which allows local users to map page zero, and consequently bypass a protection mechanism that exists for the mmap system call, by making crafted shmget and shmat system calls in a privileged context.",Linux
1282,CVE-2017-5834,libimobiledevice,libplist,https://github.com/libimobiledevice/libplist,The parse_dict_node function in bplist.c in libplist allows attackers to cause a denial of service (out-of-bounds heap read and crash) via a crafted file.,libplist
1159,CVE-2017-5835,libimobiledevice,libplist,https://github.com/libimobiledevice/libplist,libplist allows attackers to cause a denial of service (large memory allocation and crash) via vectors involving an offset size of zero.,libplist
546,CVE-2017-5836,libimobiledevice,libplist,https://github.com/libimobiledevice/libplist,The plist_free_data function in plist.c in libplist allows attackers to cause a denial of service (crash) via vectors involving an integer node that is treated as a PLIST_KEY and then triggers an invalid free.,libplist
307,CVE-2017-5858,jcbrand,converse.js,https://github.com/jcbrand/converse.js,"An incorrect implementation of ""XEP-0280: Message Carbons"" in multiple XMPP clients allows a remote attacker to impersonate any user, including contacts, in the vulnerable application's display. This allows for various kinds of social engineering attacks. This CVE is for Converse.js (0.8.0 - 1.0.6, 2.0.0 - 2.0.4).",Converse.js
611,CVE-2017-5887,daltoniam,Starscream,https://github.com/daltoniam/Starscream,WebSocket.swift in Starscream before 2.0.4 allows an SSL Pinning bypass because pinning occurs in the stream function (this is too late; pinning should occur in the initStreamsWithData function).,Starscream
1023,CVE-2017-5924,VirusTotal,yara,https://github.com/VirusTotal/yara,libyara/grammar.y in YARA 3.5.0 allows remote attackers to cause a denial of service (use-after-free and application crash) via a crafted rule that is mishandled in the yr_compiler_destroy function.,yara
2301,CVE-2017-5930,postfixadmin,postfixadmin,https://github.com/postfixadmin/postfixadmin,"The AliasHandler component in PostfixAdmin before 3.0.2 allows remote authenticated domain admins to delete protected aliases via the delete parameter to delete.php, involving a missing permission check.",PostfixAdmin
1713,CVE-2017-5936,openstack,nova-lxd,https://github.com/openstack/nova-lxd,"OpenStack Nova-LXD before 13.1.1 uses the wrong name for the veth pairs when applying Neutron security group rules for instances, which allows remote attackers to bypass intended security restrictions.",Nova-LXD
2783,CVE-2017-5938,viewvc,viewvc,https://github.com/viewvc/viewvc,Cross-site scripting (XSS) vulnerability in the nav_path function in lib/viewvc.py in ViewVC before 1.0.14 and 1.1.x before 1.1.26 allows remote attackers to inject arbitrary web script or HTML via the nav_data name.,viewvc
814,CVE-2017-5940,netblue30,firejail,https://github.com/netblue30/firejail,"Firejail before 0.9.44.6 and 0.9.38.x LTS before 0.9.38.10 LTS does not comprehensively address dotfile cases during its attempt to prevent accessing user files with an euid of zero, which allows local users to conduct sandbox-escape attacks via vectors involving a symlink and the --private option. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-5180.",Firejail
1108,CVE-2017-5946,rubyzip,rubyzip,https://github.com/rubyzip/rubyzip,"The Zip::File component in the rubyzip gem before 1.2.1 for Ruby has a directory traversal vulnerability. If a site allows uploading of .zip files, an attacker can upload a malicious file that uses ""../"" pathname substrings to write arbitrary files to the filesystem.",rubyzip
3326,CVE-2017-5950,jbeder,yaml-cpp,https://github.com/jbeder/yaml-cpp,The SingleDocParser::HandleNode function in yaml-cpp (aka LibYaml-C++) 0.5.3 allows remote attackers to cause a denial of service (stack consumption and application crash) via a crafted YAML file.,yaml-cpp
1679,CVE-2017-5953,vim,vim,https://github.com/vim/vim,"vim before patch 8.0.0322 does not properly validate values for tree length when handling a spell file, which may result in an integer overflow at a memory allocation site and a resultant buffer overflow.",vim
2035,CVE-2017-5954,commenthol,serialize-to-js,https://github.com/commenthol/serialize-to-js,An issue was discovered in the serialize-to-js package 0.5.0 for Node.js. Untrusted data passed into the deserialize() function can be exploited to achieve arbitrary code execution by passing a JavaScript Object with an Immediately Invoked Function Expression (IIFE).,serialize-to-js
2940,CVE-2017-5959,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,CSRF token bypass in GeniXCMS before 1.0.2 could result in escalation of privileges. The forgotpassword.php page can be used to acquire a token.,GeniXCMS
1509,CVE-2017-5960,PhalconEye,phalconeye,https://github.com/PhalconEye/phalconeye,"An issue was discovered in Phalcon Eye through 0.4.1. The vulnerability exists due to insufficient filtration of user-supplied data in multiple HTTP GET parameters passed to the ""phalconeye-master/public/external/pydio/plugins/editor.webodf/frame.php"" URL. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",phalconeye
1106,CVE-2017-5961,ionize,ionize,https://github.com/ionize/ionize,"An issue was discovered in ionize through 1.0.8. The vulnerability exists due to insufficient filtration of user-supplied data in the ""path"" HTTP GET parameter passed to the ""ionize-master/themes/admin/javascript/tinymce/jscripts/tiny_mce/plugins/codemirror/dialog.php"" URL. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",ionize
1024,CVE-2017-5970,torvalds,linux,https://github.com/torvalds/linux,The ipv4_pktinfo_prepare function in net/ipv4/ip_sockglue.c in the Linux kernel through 4.9.9 allows attackers to cause a denial of service (system crash) via (1) an application that makes crafted system calls or possibly (2) IPv4 traffic with invalid IP options.,Linux
2235,CVE-2017-5985,lxc,lxc,https://github.com/lxc/lxc,lxc-user-nic in Linux Containers (LXC) allows local users with a lxc-usernet allocation to create network interfaces on the host and choose the name of those interfaces by leveraging lack of netns ownership check.,lxc
2158,CVE-2017-5990,phreebooks,PhreeBooksERP,https://github.com/phreebooks/PhreeBooksERP,"An issue was discovered in PhreeBooksERP before 2017-02-13. The vulnerability exists due to insufficient filtration of user-supplied data in the ""form"" HTTP GET parameter passed to the ""PhreeBooksERP-master/extensions/ShippingMethods/ups/label_mgr/js_include.php"" and ""PhreeBooksERP-master/extensions/ShippingMethods/yrc/label_mgr/js_include.php"" URLs. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website. NOTE: these js_include.php files do not exist in the SourceForge ""stable release"" (aka R37RC1).",PhreeBooksERP
783,CVE-2017-5999,nuxsmin,sysPass,https://github.com/nuxsmin/sysPass,"An issue was discovered in sysPass 2.x before 2.1, in which an algorithm was never sufficiently reviewed by cryptographers. The fact that inc/SP/Core/Crypt.class is using the MCRYPT_RIJNDAEL_256() function (the 256-bit block version of Rijndael, not AES) instead of MCRYPT_RIJNDAEL_128 (real AES) could help an attacker to create unknown havoc in the remote system.",sysPass
1458,CVE-2017-6001,torvalds,linux,https://github.com/torvalds/linux,Race condition in kernel/events/core.c in the Linux kernel before 4.9.7 allows local users to gain privileges via a crafted application that makes concurrent perf_event_open system calls for moving a software group into a hardware context.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-6786.,Linux
195,CVE-2017-6062,pingidentity,mod_auth_openidc,https://github.com/pingidentity/mod_auth_openidc,"The ""OpenID Connect Relying Party and OAuth 2.0 Resource Server"" (aka mod_auth_openidc) module before 2.1.5 for the Apache HTTP Server does not skip OIDC_CLAIM_ and OIDCAuthNHeader headers in an ""OIDCUnAuthAction pass"" configuration, which allows remote attackers to bypass authentication via crafted HTTP traffic.",mod_auth_openidc
3287,CVE-2017-6065,semplon,GeniXCMS,https://github.com/semplon/GeniXCMS,SQL injection vulnerability in inc/lib/Control/Backend/menus.control.php in GeniXCMS through 1.0.2 allows remote authenticated users to execute arbitrary SQL commands via the order parameter.,GeniXCMS
